NU_MATRICULA,ANO_INGRESSO,SEMESTRE_INGRESSO,TIPO_INGRESSO,CAMPUS,COD_CURSO,CURSO,NATURALIDADE,UF_NATURALIDADE,PAIS_NATURALIDADE,BAIRRO_ENDERECO,CIDADE_ENDERECO,UF_ENDERECO,SEXO,DATA_NASC,COTA,TIPO_COTA,ESCOLARIDADE_PAI,ESCOLARIDADE_MAE,DEFICIENCIA
200957570,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,ABREU E LIMA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,13/02/1996,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200950902,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,BARREIROS,PE,BRA,CENTRO,BARREIROS,PE,F,01/05/2000,N,A0,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,
200954112,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,CABO DE SANTO AGOSTINHO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,10/11/1998,S,L2,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200950659,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,CARPINA,PE,BRA,SANTO ANTONIO,CARPINA,PE,M,20/08/1996,S,L6,,,
200958455,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,JABOATAO DOS GUARARAPES,PE,BRA,VILA RICA,JABOATAO DOS GUARARAPES,PE,F,19/01/1999,S,L1,SEGUNDO GRAU INCOMPLETO,SEGUNDO GRAU INCOMPLETO,
200958518,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,JABOATAO DOS GUARARAPES,PE,BRA,VISTA ALEGRE,JABOATAO DOS GUARARAPES,PE,M,29/11/1979,S,L1,SUPERIOR INCOMPLETO,ENSINO FUNDAMENTAL,
200950690,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,JABOATAO DOS GUARARAPES,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,21/02/2001,N,A0,,ENSINO MEDIO,
200957082,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,LAGOA DO ITAENGA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,21/11/1997,N,A0,ALFABETIZADO SEM CURSOS REGULARES,ALFABETIZADO SEM CURSOS REGULARES,
200951926,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,LENÇOIS PAULISTA,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,23/03/2000,N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200950434,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,LIMOEIRO,PE,BRA,CENTRO,LIMOEIRO,PE,M,08/10/2000,S,L6,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200950746,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,LIMOEIRO,PE,BRA,CENTRO,LIMOEIRO,PE,M,19/07/2000,S,L6,APERFEICOAMENTO,ENSINO MEDIO,
200952071,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,OLINDA,PE,BRA,BULTRINS,OLINDA,PE,M,11/07/1996,N,A0,,SUPERIOR INCOMPLETO,
200949514,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,OLINDA,PE,BRA,TORRE,RECIFE,PE,M,05/08/2002,N,A0,ENSINO SUPERIOR,APERFEICOAMENTO,
200951215,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,PAULISTA,PE,BRA,FOSFATO,ABREU E LIMA,PE,M,15/05/1986,S,L6,ENSINO FUNDAMENTAL,ENSINO MEDIO,
200949688,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,PAULISTA,PE,BRA,RIO DOCE,OLINDA,PE,F,12/12/1997,N,A0,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200949625,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,CAETES III,ABREU E LIMA,PE,M,02/10/2000,S,L2,ENSINO FUNDAMENTAL,ENSINO MEDIO,
200950218,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,VILA DA FABRICA,CAMARAGIBE,PE,F,06/10/2000,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200965457,2019,2,TRANSFERENCIA EXTERNA,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,TIMBI,CAMARAGIBE,PE,F,29/01/2000,N,A0,,,
200957462,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,CURADO IV,JABOATAO DOS GUARARAPES,PE,F,19/01/2001,S,L2,SUPERIOR INCOMPLETO,ENSINO FUNDAMENTAL,
200951866,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,CURADO IV,JABOATAO DOS GUARARAPES,PE,M,08/08/1999,N,A0,ENSINO MEDIO,APERFEICOAMENTO,
200950318,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,CENTRO,LIMOEIRO,PE,M,28/12/2000,S,L5,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,
200949990,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,PASSARINHO,OLINDA,PE,M,18/09/1993,S,L2,APERFEICOAMENTO,ENSINO FUNDAMENTAL,
200951021,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,CENTRO,PAUDALHO,PE,F,07/11/1997,S,L6,,SEGUNDO GRAU INCOMPLETO,
200949596,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,JANGA,PAULISTA,PE,F,18/03/1999,S,L1,APERFEICOAMENTO,APERFEICOAMENTO,
200957105,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,ENGENHO MARANGUAPE,PAULISTA,PE,M,13/04/1997,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200952070,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,IPUTINGA,RECIFE,PE,F,26/10/2000,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200957692,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,CURADO,RECIFE,PE,F,27/07/1999,S,L2,ENSINO MEDIO,ENSINO FUNDAMENTAL,
200952826,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,01/07/1987,N,A0,,,
200951030,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,COHAB,RECIFE,PE,M,04/08/1997,S,L6,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200956717,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,M,04/10/2000,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200956776,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,ZUMBI,RECIFE,PE,M,05/08/1992,N,A0,SUPERIOR INCOMPLETO,ENSINO SUPERIOR,
200951581,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,IPUTINGA,RECIFE,PE,M,11/06/1994,S,L5,ENSINO MEDIO,ENSINO MEDIO,
200949943,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,ARRUDA,RECIFE,PE,M,17/09/2001,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200951039,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,20/01/2001,S,L2,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,
200953727,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,PORTO DA MADEIRA,RECIFE,PE,M,21/09/1991,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200952609,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,BONJI,RECIFE,PE,M,27/05/2000,N,A0,SUPERIOR INCOMPLETO,ENSINO SUPERIOR,
200950672,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,IPUTINGA,RECIFE,PE,M,31/01/1998,S,L5,ENSINO MEDIO,SUPERIOR INCOMPLETO,
200956828,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,SAO JOSE DOS CAMPOS,SP,BRA,VILA POTY,PAULO AFONSO,BA,F,27/04/2001,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200956925,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,SAO PAULO,SP,BRA,JARDIM PAULISTA,PAULISTA,PE,M,08/05/2000,N,A0,ENSINO SUPERIOR,ENSINO FUNDAMENTAL,
200949637,2019,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,TIMBAUBA,PE,BRA,VARZEA,RECIFE,PE,M,01/03/2001,N,A0,ENSINO FUNDAMENTAL,APERFEICOAMENTO,
200968611,2019,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",ARACAJU,SE,BRA,PONTO NOVO,ARACAJU,SE,F,06/06/1996,N,A0,,,
200950165,2019,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",JABOATAO DOS GUARARAPES,PE,BRA,DOIS CARNEIROS,JABOATAO DOS GUARARAPES,PE,F,02/07/2001,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200953825,2019,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",JABOATAO DOS GUARARAPES,PE,BRA,UR-06,JABOATAO DOS GUARARAPES,PE,M,28/02/2000,N,A0,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200950501,2019,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",MACEIO,AL,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,15/06/2000,N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200950678,2019,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",MORENO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,07/09/2001,S,L1,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200950197,2019,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",OLINDA,PE,BRA,RIO DOCE,OLINDA,PE,F,03/08/1999,S,L2,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200950812,2019,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",OLINDA,PE,BRA,RIO DOCE,OLINDA,PE,M,01/10/2001,N,A0,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,
200952759,2019,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",PARNAMIRIM,RN,BRA,BOA VIAGEM,RECIFE,PE,F,17/05/1998,S,L6,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200956706,2019,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",PAULO AFONSO,BA,BRA,AREIAS,RECIFE,PE,M,30/10/2000,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200950228,2019,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",RECIFE,PE,BRA,CENTRO,CAMARAGIBE,PE,M,15/05/2000,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200958577,2019,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",RECIFE,PE,BRA,TIMBI,CAMARAGIBE,PE,M,21/04/2000,S,L5,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,
200951646,2019,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",RECIFE,PE,BRA,VILA RICA,JABOATAO DOS GUARARAPES,PE,M,01/05/1992,S,L6,,,
200954077,2019,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",RECIFE,PE,BRA,PIEDADE,JABOATAO DOS GUARARAPES,PE,M,25/06/1996,N,A0,,,
200957998,2019,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",RECIFE,PE,BRA,VILA RICA,JABOATAO DOS GUARARAPES,PE,M,28/01/2000,S,L6,,ENSINO FUNDAMENTAL,
200950629,2019,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",RECIFE,PE,BRA,CAJUEIRO SECO,JABOATAO DOS GUARARAPES,PE,M,31/10/2000,S,L2,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,
200950268,2019,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",RECIFE,PE,BRA,RIO DOCE,OLINDA,PE,F,14/06/1999,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200956761,2019,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",RECIFE,PE,BRA,CASA CAIADA,OLINDA,PE,F,27/03/2001,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200950234,2019,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",RECIFE,PE,BRA,PAU AMARELO,PAULISTA,PE,F,18/04/1992,S,L5,,,
200950169,2019,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",RECIFE,PE,BRA,NOSSA SENHORA DA CONCEICAO,PAULISTA,PE,F,19/11/2000,S,L6,,ENSINO MEDIO,
200959977,2019,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",RECIFE,PE,BRA,JANGA,PAULISTA,PE,M,17/03/1993,S,L6,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200956816,2019,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,02/12/1998,N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200949612,2019,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",RECIFE,PE,BRA,BARRO,RECIFE,PE,F,07/04/2001,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200949849,2019,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",RECIFE,PE,BRA,CAXANGA,RECIFE,PE,F,10/03/2002,S,L1,SUPERIOR INCOMPLETO,ALFABETIZADO SEM CURSOS REGULARES,
200950931,2019,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",RECIFE,PE,BRA,ESPINHEIRO,RECIFE,PE,F,15/05/2001,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200949562,2019,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,19/08/1992,N,A0,,,
200953807,2019,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",RECIFE,PE,BRA,ROSARINHO,RECIFE,PE,F,30/05/2001,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200953810,2019,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",RECIFE,PE,BRA,BOA VISTA,RECIFE,PE,M,07/02/1997,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200953800,2019,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,29/05/1998,N,A0,,,
200949931,2019,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,29/10/2001,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200950403,2019,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",RECIFE,PE,BRA,COHAB,RECIFE,PE,M,30/07/2001,S,L6,ENSINO MEDIO,APERFEICOAMENTO,
200958465,2019,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",RECIFE,PE,BRA,CENTRO,SAO LOURENÇO DA MATA,PE,M,24/06/2001,S,L1,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200953084,2019,1,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,ALIANCA,PE,BRA,JARDIM PRIMAVERA,CAMARAGIBE,PE,F,15/10/1999,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200953517,2019,2,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,BARREIROS,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,04/08/1995,S,L6,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200956929,2019,2,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,BUIQUE,PE,BRA,MARANGUAPE I,PAULISTA,PE,F,24/01/2000,N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200957246,2019,2,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,CABO DE SANTO AGOSTINHO,PE,BRA,COHAB,CABO DE SANTO AGOSTINHO,PE,M,03/04/1997,N,A0,ENSINO FUNDAMENTAL,APERFEICOAMENTO,
200953445,2019,1,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,CABO DE SANTO AGOSTINHO,PE,BRA,DOIS UNIDOS,RECIFE,PE,F,01/03/2001,S,L2,ENSINO MEDIO,ENSINO FUNDAMENTAL,
200957020,2019,2,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,CAMARAGIBE,PE,BRA,CENTRO,CAMARAGIBE,PE,F,24/03/1998,N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200953506,2019,2,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,CAMARAGIBE,PE,BRA,TABATINGA,CAMARAGIBE,PE,M,03/07/1999,N,A0,ENSINO FUNDAMENTAL,ALFABETIZADO SEM CURSOS REGULARES,
200957467,2019,2,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,CAMARAGIBE,PE,BRA,ALDEIA,CAMARAGIBE,PE,M,05/06/1989,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200953504,2019,1,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,CAMARAGIBE,PE,BRA,PEIXINHOS,OLINDA,PE,F,14/09/1998,S,L6,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200953025,2019,1,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,CAMPINA GRANDE,PB,BRA,BOA VIAGEM,RECIFE,PE,F,19/05/1986,N,A0,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200958375,2019,2,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,CARPINA,PE,BRA,JARDIM PRIMAVERA,CAMARAGIBE,PE,F,01/08/1997,S,L1,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200953028,2019,1,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,CARPINA,PE,BRA,CAJA,CARPINA,PE,F,18/11/1998,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200950909,2019,1,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,CARPINA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,04/05/1995,S,L1,ENSINO FUNDAMENTAL,APERFEICOAMENTO,
200953355,2019,1,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,CARUARU,PE,BRA,MUSTARDINHA,RECIFE,PE,M,14/06/1983,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200953115,2019,1,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,CRUZILIA,MG,BRA,CHA DA TABUA,SAO LOURENÇO DA MATA,PE,M,16/07/1981,S,L5,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200968234,2019,2,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,ESCADA,PE,BRA,BOA VIAGEM,RECIFE,PE,F,30/04/1988,N,A0,,,
200957974,2019,2,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,GOIANA,PE,BRA,PIEDADE,JABOATAO DOS GUARARAPES,PE,F,28/02/1989,S,L6,,ENSINO MEDIO,
200953029,2019,2,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,JABOATAO DOS GUARARAPES,PE,BRA,CURADO IV,JABOATAO DOS GUARARAPES,PE,F,17/06/1998,S,L2,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200958604,2019,1,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,JABOATAO DOS GUARARAPES,PE,BRA,CURADO III,JABOATAO DOS GUARARAPES,PE,F,19/11/1998,S,L5,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200958181,2019,2,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,JABOATAO DOS GUARARAPES,PE,BRA,JARDIM JORDAO,JABOATAO DOS GUARARAPES,PE,F,28/03/2001,S,L6,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200953486,2019,2,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,JABOATAO DOS GUARARAPES,PE,BRA,PIEDADE,JABOATAO DOS GUARARAPES,PE,F,28/04/1997,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200953116,2019,2,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,JABOATAO DOS GUARARAPES,PE,BRA,SOCORRO,JABOATAO DOS GUARARAPES,PE,M,30/09/2001,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200953427,2019,1,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,JABOATAO DOS GUARARAPES,PE,BRA,CENTRO,MORENO,PE,F,06/04/1999,S,L5,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,
200958687,2019,2,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,JABOATAO DOS GUARARAPES,PE,BRA,COHAB,RECIFE,PE,F,01/09/1993,S,L5,SUPERIOR INCOMPLETO,SEGUNDO GRAU INCOMPLETO,
200960964,2019,2,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,MACAE,RJ,BRA,IMBIRIBEIRA,RECIFE,PE,F,19/05/1996,S,L2,SUPERIOR INCOMPLETO,ENSINO MEDIO,
200958448,2019,2,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,NAZARE DA MATA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,29/07/1998,S,L1,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200957571,2019,2,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,OLINDA,PE,BRA,CAIXA D'AGUA,OLINDA,PE,F,02/03/2000,S,L2,ALFABETIZADO SEM CURSOS REGULARES,ALFABETIZADO SEM CURSOS REGULARES,
200953334,2019,1,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,OLINDA,PE,BRA,PEIXINHOS,OLINDA,PE,F,17/12/2001,S,L6,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200958691,2019,2,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,OLINDA,PE,BRA,RIO DOCE,OLINDA,PE,M,15/04/1998,S,L5,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200953512,2019,1,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,OLINDA,PE,BRA,SALGADINHO,OLINDA,PE,M,21/04/1995,N,A0,,,
200953154,2019,2,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,OLINDA,PE,BRA,OURO PRETO,OLINDA,PE,M,28/07/1998,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200953453,2019,1,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,OLINDA,PE,BRA,JANGA,PAULISTA,PE,F,06/02/2001,S,L5,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200958654,2019,2,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,OLINDA,PE,BRA,JANGA,PAULISTA,PE,F,19/05/1994,S,L5,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200953326,2019,2,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,OLINDA,PE,BRA,JANGA,PAULISTA,PE,M,14/11/1985,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200953494,2019,1,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,OLINDA,PE,BRA,AFOGADOS,RECIFE,PE,M,11/08/1997,N,A0,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200953030,2019,1,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,OLINDA,PE,BRA,VASCO DA GAMA,RECIFE,PE,M,18/03/2001,N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
