NU_MATRICULA,ANO_INGRESSO,SEMESTRE_INGRESSO,TIPO_INGRESSO,CAMPUS,COD_CURSO,CURSO,NATURALIDADE,UF_NATURALIDADE,PAIS_NATURALIDADE,BAIRRO_ENDERECO,CIDADE_ENDERECO,UF_ENDERECO,SEXO,DATA_NASC,COTA,TIPO_COTA,ESCOLARIDADE_PAI,ESCOLARIDADE_MAE,DEFICIENCIA
200923398,2018,1,SISU,REITOR JOAQUIM AMAZONAS,33,QUÍMICA - BACHARELADO,SAO PAULO,SP,BRA,PIEDADE,JABOATAO DOS GUARARAPES,PE,F,18/12/1997,N,A0,ENSINO MEDIO,APERFEICOAMENTO,
200923739,2018,1,SISU,REITOR JOAQUIM AMAZONAS,33,QUÍMICA - BACHARELADO,VITORIA DE SANTO ANTAO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,04/01/2000,N,A0,SUPERIOR INCOMPLETO,ENSINO SUPERIOR,
200925389,2018,1,SISU,REITOR JOAQUIM AMAZONAS,33,QUÍMICA - BACHARELADO,VITORIA DE SANTO ANTAO,PE,BRA,LIDIA QUEIROZ,VITORIA DE SANTO ANTAO,PE,M,22/11/1992,S,L2,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200923720,2018,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,BEZERROS,PE,BRA,NORTE,GRAVATA,PE,F,26/06/1992,S,L5,,,
200924649,2018,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,CABO DE SANTO AGOSTINHO,PE,BRA,CASA AMARELA,RECIFE,PE,M,19/05/1984,N,A0,,,
200925279,2018,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,CARPINA,PE,BRA,BAIRRO NOVO,CARPINA,PE,M,19/02/1999,S,L1,ENSINO FUNDAMENTAL,ENSINO MEDIO,
200921337,2018,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,FEIRA NOVA,PE,BRA,CENTRO,FEIRA NOVA,PE,M,05/03/1999,S,L2,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,
200923772,2018,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,GRAVATA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,11/11/1993,S,L6,ENSINO MEDIO,APERFEICOAMENTO,
200928936,2018,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,IGARASSU,PE,BRA,AURORA,PAULISTA,PE,F,22/08/1990,S,L1,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200923824,2018,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,LAGOA DO ITAENGA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,21/11/1997,S,L1,ALFABETIZADO SEM CURSOS REGULARES,ALFABETIZADO SEM CURSOS REGULARES,
200925636,2018,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,LIMOEIRO,PE,BRA,MARANGUAPE II,PAULISTA,PE,F,16/12/1995,S,L2,SUPERIOR INCOMPLETO,ENSINO MEDIO,
200926156,2018,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,NAZARE DA MATA,PE,BRA,CENTRO,NAZARE DA MATA,PE,F,15/07/1999,S,L6,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200926474,2018,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,PAUDALHO,PE,BRA,CAJA,CARPINA,PE,F,05/09/1998,N,A0,,SUPERIOR INCOMPLETO,
200926476,2018,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,PORTO ALEGRE,RS,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,11/02/1985,N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200922618,2018,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,CAETES VELHO,ABREU E LIMA,PE,M,06/07/1995,S,L2,,,
200925077,2018,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,CURADO IV,JABOATAO DOS GUARARAPES,PE,M,06/02/1973,S,L6,SEGUNDO GRAU INCOMPLETO,SEGUNDO GRAU INCOMPLETO,
200921730,2018,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,JARDIM ATLANTICO,OLINDA,PE,M,11/07/1999,N,A0,ENSINO SUPERIOR,ENSINO MEDIO,
200925350,2018,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,JARDIM MARANGUAPE,PAULISTA,PE,M,04/05/2000,N,A0,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200924592,2018,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,05/12/1999,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200927032,2018,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,TAMARINEIRA,RECIFE,PE,F,10/04/1994,N,A0,ENSINO MEDIO,ENSINO MEDIO,
200928527,2018,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,COQUEIRAL,RECIFE,PE,F,12/02/2000,S,L6,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200921881,2018,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,ENGENHO DO MEIO,RECIFE,PE,F,25/05/2001,N,A0,APERFEICOAMENTO,ENSINO SUPERIOR,
200922598,2018,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,AREIAS,RECIFE,PE,M,01/01/2000,S,L6,ENSINO MEDIO,ENSINO MEDIO,
200925922,2018,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,JORDAO,RECIFE,PE,M,02/05/1995,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200924839,2018,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,DOIS UNIDOS,RECIFE,PE,M,06/10/1981,N,A0,,,
200921242,2018,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,AREIAS,RECIFE,PE,M,06/10/1983,N,A0,,,
200923809,2018,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,09/12/1986,N,A0,,,
200928607,2018,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,BONJI,RECIFE,PE,M,18/04/1994,N,A0,SUPERIOR INCOMPLETO,ENSINO MEDIO,
200926529,2018,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,AREIAS,RECIFE,PE,M,18/09/1997,N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200924630,2018,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,M,30/04/1981,N,A0,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200921080,2018,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,RIO DE JANEIRO,RJ,BRA,FRAGOSO,PAULISTA,PE,M,04/05/1998,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200928937,2018,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,TIMBAUBA,PE,BRA,CENTRO,TIMBAUBA,PE,M,06/11/1999,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200922606,2018,1,SISU,REITOR JOAQUIM AMAZONAS,32,QUÍMICA - LICENCIATURA,VICENCIA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,02/09/1999,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200923662,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,AFOGADOS DA INGAZEIRA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,21/01/1999,S,L2,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200920639,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,BEZERROS,PE,BRA,BOA VIAGEM,RECIFE,PE,M,11/08/1998,S,L6,SEGUNDO GRAU INCOMPLETO,APERFEICOAMENTO,
200923788,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,CABO DE SANTO AGOSTINHO,PE,BRA,CENTRO,CABO DE SANTO AGOSTINHO,PE,M,27/04/1972,S,L13,SEGUNDO GRAU INCOMPLETO,SEGUNDO GRAU INCOMPLETO,VISAO SUB-NORMAL OU BAIXA VISAO
200921905,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,CAMARAGIBE,PE,BRA,VILA DA FABRICA,CAMARAGIBE,PE,M,03/03/1999,S,L2,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200922106,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,CARUARU,PE,BRA,SANTA ROSA,CARUARU,PE,M,08/12/1999,S,L6,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,
200923803,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,JABOATAO DOS GUARARAPES,PE,BRA,CIDADE UNIVERSITÁRIA,RECIFE,PE,M,08/03/1964,N,A0,,,
200925808,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,JABOATAO DOS GUARARAPES,PE,BRA,COQUEIRAL,RECIFE,PE,M,18/04/2000,S,L6,ENSINO MEDIO,APERFEICOAMENTO,
200921278,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,JOAO PESSOA,PB,BRA,CENTRO,GOIANA,PE,M,24/04/2000,S,L2,APERFEICOAMENTO,APERFEICOAMENTO,
200928803,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,OLINDA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,17/05/1998,S,L2,ALFABETIZADO SEM CURSOS REGULARES,SEGUNDO GRAU INCOMPLETO,
200921662,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,PAULISTA,PE,BRA,CRUZ DE REBOUCAS,IGARASSU,PE,M,20/12/2001,S,L2,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200923823,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,PAULISTA,PE,BRA,VILA TORRES GALVAO,PAULISTA,PE,F,06/07/1999,S,L6,ENSINO MEDIO,ENSINO FUNDAMENTAL,
200924685,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,PAULISTA,PE,BRA,MARANGUAPE II,PAULISTA,PE,F,08/12/1999,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200921970,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,PAULISTA,PE,BRA,MARANGUAPE II,PAULISTA,PE,M,16/06/1983,S,L1,APERFEICOAMENTO,SEGUNDO GRAU INCOMPLETO,
200922424,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,PAULISTA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,21/02/2001,S,L5,APERFEICOAMENTO,APERFEICOAMENTO,
200925871,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,COHAB,CABO DE SANTO AGOSTINHO,PE,F,25/02/1994,S,L2,,,
200923639,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,COHAB,CABO DE SANTO AGOSTINHO,PE,F,27/06/1999,N,A0,,SUPERIOR INCOMPLETO,
200924982,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,CANDEIAS,JABOATAO DOS GUARARAPES,PE,F,18/12/1998,N,A0,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200924328,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,CANDEIAS,JABOATAO DOS GUARARAPES,PE,M,01/07/1998,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200928898,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,ZUMBI DO PACHECO,JABOATAO DOS GUARARAPES,PE,M,12/11/1997,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200926292,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,CAVALEIRO,JABOATAO DOS GUARARAPES,PE,M,30/05/1997,S,L2,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200921950,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,CASA CAIADA,OLINDA,PE,F,08/08/1999,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200926293,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,OURO PRETO,OLINDA,PE,F,10/09/1982,N,A0,,,
200920697,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,PEIXINHOS,OLINDA,PE,M,26/04/1994,S,L6,,ENSINO FUNDAMENTAL,
200920606,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,PAU AMARELO,PAULISTA,PE,F,06/12/1994,S,L2,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200924857,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,NOSSA SENHORA DO O,PAULISTA,PE,M,18/12/1991,N,A0,SUPERIOR INCOMPLETO,SEGUNDO GRAU INCOMPLETO,
200922344,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,JORDAO,RECIFE,PE,F,03/09/1999,N,A0,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,
200929346,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,15/09/2000,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200928427,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,19/12/1993,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200926144,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,BRASILIA TEIMOSA,RECIFE,PE,F,24/04/1999,S,L1,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200921070,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,ARRUDA,RECIFE,PE,M,01/04/2001,N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200923773,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,CASA AMARELA,RECIFE,PE,M,07/12/1999,N,A0,,SUPERIOR INCOMPLETO,
200926619,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,AGUA FRIA,RECIFE,PE,M,12/05/2000,N,A0,SUPERIOR INCOMPLETO,ENSINO SUPERIOR,
200925465,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,PARNAMIRIM,RECIFE,PE,M,13/12/2000,N,A0,ENSINO SUPERIOR,ENSINO MEDIO,
200922547,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,MACAXEIRA,RECIFE,PE,M,18/02/1997,S,L5,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200926251,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,TEJIPIO,RECIFE,PE,M,18/07/1995,S,L2,ENSINO MEDIO,ENSINO FUNDAMENTAL,
200928462,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,PRADO,RECIFE,PE,M,21/10/2000,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200920950,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,TAMARINEIRA,RECIFE,PE,M,24/05/2000,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200924396,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,27/01/1999,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200925845,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,ENCRUZILHADA,RECIFE,PE,M,27/04/1975,N,A0,,,
200921844,2018,1,SISU,REITOR JOAQUIM AMAZONAS,41,QUÍMICA INDUSTRIAL,RECIFE,PE,BRA,IPUTINGA,RECIFE,PE,M,28/07/1998,N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200928910,2018,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",CHA DE ALEGRIA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,05/06/1999,S,L2,ENSINO MEDIO,SUPERIOR INCOMPLETO,
200923883,2018,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",JOAO DOURADO,BA,BRA,VARZEA,RECIFE,PE,M,05/01/1993,S,L2,ALFABETIZADO SEM CURSOS REGULARES,ALFABETIZADO SEM CURSOS REGULARES,
200928647,2018,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",MORENO,PE,BRA,CENTRO,MORENO,PE,F,10/04/1999,S,L2,ENSINO FUNDAMENTAL,APERFEICOAMENTO,
200921184,2018,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",OLINDA,PE,BRA,JANGA,PAULISTA,PE,F,17/04/1997,S,L1,,,
200926654,2018,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",OLINDA,PE,BRA,BOA VIAGEM,RECIFE,PE,F,06/07/1999,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200922196,2018,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",PALMARES,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,06/06/2001,S,L2,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200924209,2018,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",PANELAS,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,25/08/2000,S,L2,ENSINO FUNDAMENTAL,SEGUNDO GRAU INCOMPLETO,
200921468,2018,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",RECIFE,PE,BRA,CENTRO,CAMARAGIBE,PE,F,01/07/2000,N,A0,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200927047,2018,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",RECIFE,PE,BRA,CANDEIAS,JABOATAO DOS GUARARAPES,PE,M,20/12/1999,N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200928338,2018,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",RECIFE,PE,BRA,JARDIM BRASIL,OLINDA,PE,F,12/11/1999,N,A0,ENSINO SUPERIOR,ENSINO MEDIO,
200928701,2018,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",RECIFE,PE,BRA,PARATIBE,PAULISTA,PE,F,23/01/2001,S,L2,SEGUNDO GRAU INCOMPLETO,ENSINO MEDIO,
200920818,2018,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,02/07/1997,S,L5,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200921716,2018,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,10/12/1999,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200924414,2018,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",RECIFE,PE,BRA,GRACAS,RECIFE,PE,F,12/02/1995,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200922539,2018,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",RECIFE,PE,BRA,AREIAS,RECIFE,PE,F,12/05/1997,S,L2,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200922819,2018,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",RECIFE,PE,BRA,IPSEP,RECIFE,PE,F,12/07/1999,N,A0,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200920846,2018,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",RECIFE,PE,BRA,COQUEIRAL,RECIFE,PE,F,24/11/1999,S,L1,SUPERIOR INCOMPLETO,ENSINO FUNDAMENTAL,
200926825,2018,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",RECIFE,PE,BRA,AREIAS,RECIFE,PE,F,28/03/1999,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200924272,2018,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,F,30/09/1997,N,A0,ENSINO FUNDAMENTAL,APERFEICOAMENTO,
200925218,2018,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",RECIFE,PE,BRA,CASA AMARELA,RECIFE,PE,F,31/01/2000,N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200920592,2018,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",RECIFE,PE,BRA,CASA FORTE,RECIFE,PE,M,03/03/1998,N,A0,,,
200924194,2018,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",RECIFE,PE,BRA,JIQUIA,RECIFE,PE,M,08/02/1995,N,A0,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200926844,2018,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",RECIFE,PE,BRA,IPUTINGA,RECIFE,PE,M,12/03/2000,N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200924225,2018,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",SANTA MARIA,RS,BRA,BOA VIAGEM,RECIFE,PE,M,29/12/1998,S,L6,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200937330,2018,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",SAO JOAQUIM DO MONTE,PE,BRA,TIMBI,CAMARAGIBE,PE,M,08/12/1999,S,L6,ENSINO MEDIO,ENSINO FUNDAMENTAL,
200922477,2018,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",SAO PAULO,SP,BRA,CENTRO,CAMARAGIBE,PE,M,13/05/1999,S,L6,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200922032,2018,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",SAO PAULO,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,30/01/1996,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200921815,2018,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",SAO PAULO,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,02/11/1991,S,L13,ENSINO MEDIO,ENSINO FUNDAMENTAL,CEGUEIRA
200927008,2018,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",TACAIMBO,PE,BRA,CENTRO,TACAIMBO,PE,F,13/08/1997,N,A0,,,
200926826,2018,2,SISU,REITOR JOAQUIM AMAZONAS,82,"RÁDIO, TV E INTERNET",TIMBAUBA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,19/01/1999,S,L6,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200925993,2018,2,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,ABREU E LIMA,PE,BRA,JARDIM PAULISTA,PAULISTA,PE,F,04/01/1999,N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200929384,2018,2,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,BARREIROS,PE,BRA,CENTRO,BARREIROS,PE,F,25/02/1997,N,A0,ALFABETIZADO SEM CURSOS REGULARES,ENSINO FUNDAMENTAL,
200924573,2018,2,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,BOM JARDIM,PE,BRA,BONJI,RECIFE,PE,F,07/03/1993,S,L2,ENSINO FUNDAMENTAL,ENSINO MEDIO,
200924540,2018,2,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,BOM JARDIM,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,26/02/2000,S,L2,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL,
200924843,2018,1,SISU,REITOR JOAQUIM AMAZONAS,17,SECRETARIADO EXECUTIVO,BUENOS AIRES,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,26/08/2000,S,L2,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
