NU_MATRICULA,ANO_INGRESSO,SEMESTRE_INGRESSO,TIPO_INGRESSO,CAMPUS,COD_CURSO,CURSO,NATURALIDADE,UF_NATURALIDADE,PAIS_NATURALIDADE,BAIRRO_ENDERECO,CIDADE_ENDERECO,UF_ENDERECO,SEXO,DATA_NASC,COTA,TIPO_COTA,ESCOLARIDADE_PAI,ESCOLARIDADE_MAE,DEFICIENCIA
200982326,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,LIMOEIRO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,23/02/2001,N,A0,,ENSINO FUNDAMENTAL,
200982113,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,OLINDA,PE,BRA,PEIXINHOS,OLINDA,PE,F,30/09/2002,N,A0,,ENSINO MEDIO,
200984461,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,PAUDALHO,PE,BRA,CENTRO,PAUDALHO,PE,F,07/02/2001,S,L6,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200981023,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,PAUDALHO,PE,BRA,CENTRO,PAUDALHO,PE,F,25/06/1998,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200982892,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,PAUDALHO,PE,BRA,CENTRO,PAUDALHO,PE,M,01/02/1996,S,L10,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL,DEFICIENCIA FISICA
200980843,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,PAUDALHO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,14/11/2000,S,L1,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200979405,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,PERUIBE,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,08/09/1997,N,A0,ENSINO SUPERIOR,APERFEICOAMENTO,
200982131,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,ALTO SAO MIGUEL,ABREU E LIMA,PE,F,01/05/2002,N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200981449,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,VILA DA FABRICA,CAMARAGIBE,PE,F,27/09/2001,S,L6,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,
200982100,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,CAJUEIRO SECO,JABOATAO DOS GUARARAPES,PE,F,02/07/2001,N,A0,ENSINO FUNDAMENTAL,ENSINO MEDIO,
200984667,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,VISTA ALEGRE,JABOATAO DOS GUARARAPES,PE,F,29/08/1998,N,A0,ENSINO FUNDAMENTAL,ENSINO MEDIO,
200983453,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,PEIXINHOS,OLINDA,PE,F,01/08/2000,S,L6,,ENSINO FUNDAMENTAL,
200982274,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,JARDIM ATLANTICO,OLINDA,PE,F,03/02/2002,S,L1,ENSINO MEDIO,SUPERIOR INCOMPLETO,
200980026,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,CIDADE TABAJARA,OLINDA,PE,F,06/10/1993,S,L2,ENSINO FUNDAMENTAL,ENSINO SUPERIOR,
200982176,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,JARDIM BRASIL,OLINDA,PE,F,12/10/2001,N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200982175,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,PEIXINHOS,OLINDA,PE,F,19/02/2002,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200984717,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,BAIRRO NOVO,OLINDA,PE,F,21/12/2001,N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200985531,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,OURO PRETO,OLINDA,PE,F,23/04/2002,N,A0,,SUPERIOR INCOMPLETO,
200979578,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,JARDIM ATLANTICO,OLINDA,PE,F,25/07/2002,N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200980422,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,NOSSA SENHORA DA CONCEICAO,PAULISTA,PE,F,05/08/2002,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200981080,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,MARANGUAPE II,PAULISTA,PE,F,09/07/2001,S,L1,ENSINO FUNDAMENTAL,APERFEICOAMENTO,
200986675,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,JARDIM MARANGUAPE,PAULISTA,PE,F,10/12/1999,S,L2,,SUPERIOR INCOMPLETO,
200979962,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,ARTUR LUNDGREN L,PAULISTA,PE,F,16/06/1997,N,A0,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,
200985629,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,JAGUARANA,PAULISTA,PE,F,26/04/2002,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200980680,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,JORDAO,RECIFE,PE,F,01/11/2001,S,L2,SUPERIOR INCOMPLETO,SEGUNDO GRAU INCOMPLETO,
200982405,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,TAMARINEIRA,RECIFE,PE,F,02/09/2002,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200982239,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,03/09/2002,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200979630,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,F,04/04/2001,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200981934,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,COHAB,RECIFE,PE,F,04/09/2003,S,L2,APERFEICOAMENTO,APERFEICOAMENTO,
200985500,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,SAO JOSE,RECIFE,PE,F,05/01/2001,S,L5,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200985650,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,09/02/1999,N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200980051,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,BRASILIA TEIMOSA,RECIFE,PE,F,10/01/2001,S,L6,APERFEICOAMENTO,APERFEICOAMENTO,
200983103,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,DOIS UNIDOS,RECIFE,PE,F,11/02/2002,S,L5,SUPERIOR INCOMPLETO,ENSINO FUNDAMENTAL,
200984871,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,NOVA DESCOBERTA,RECIFE,PE,F,14/01/2001,N,A0,SEGUNDO GRAU INCOMPLETO,ALFABETIZADO SEM CURSOS REGULARES,
200979533,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,CAMPO GRANDE,RECIFE,PE,F,14/05/2002,N,A0,ENSINO FUNDAMENTAL,APERFEICOAMENTO,
200982135,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,ENGENHO DO MEIO,RECIFE,PE,F,18/02/2001,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200982246,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,JARDIM SAO PAULO,RECIFE,PE,F,18/03/2002,S,L5,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200982141,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,COHAB,RECIFE,PE,F,18/07/2001,S,L5,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200981359,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,DOIS UNIDOS,RECIFE,PE,F,18/10/2001,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200985445,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,AGUA FRIA,RECIFE,PE,F,19/03/1998,S,L6,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200985585,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,PASSARINHO,RECIFE,PE,F,21/05/2002,S,L5,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200981973,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,PINA,RECIFE,PE,F,24/04/2000,N,A0,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200980909,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,DOIS UNIDOS,RECIFE,PE,F,25/02/1994,S,L14,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,DEFICIENCIA FISICA
200980385,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,COQUEIRAL,RECIFE,PE,F,29/05/2001,S,L2,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200982322,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,DERBY,RECIFE,PE,M,04/09/1995,N,A0,ALFABETIZADO SEM CURSOS REGULARES,ENSINO FUNDAMENTAL,
200981499,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,MADALENA,RECIFE,PE,M,18/03/1997,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200979913,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,SITIO DOS PINTOS,RECIFE,PE,M,22/08/1999,S,L2,SUPERIOR INCOMPLETO,ENSINO FUNDAMENTAL,
200985656,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,RECIFE,PE,BRA,MURIBARA,SAO LOURENÇO DA MATA,PE,F,28/12/1998,S,L6,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200982143,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,SANTO ANDRE,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,18/06/2002,N,A0,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,
200982408,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,SAO BENTO DO UNA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,21/09/1995,S,L6,ALFABETIZADO SEM CURSOS REGULARES,ALFABETIZADO SEM CURSOS REGULARES,
200980597,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,SAO PAULO,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,25/03/2001,S,L2,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200980498,2020,1,SISU,REITOR JOAQUIM AMAZONAS,16,SERVIÇO SOCIAL,SAO VICENTE FERRER,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,21/07/2000,S,L1,ENSINO FUNDAMENTAL,SEGUNDO GRAU INCOMPLETO,
200983132,2020,1,SISU,REITOR JOAQUIM AMAZONAS,311,SISTEMAS DE INFORMAÇÃO,ARCOVERDE,PE,BRA,JAQUEIRA,RECIFE,PE,M,13/05/2001,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200982783,2020,1,SISU,REITOR JOAQUIM AMAZONAS,311,SISTEMAS DE INFORMAÇÃO,CAMPINA GRANDE,PB,BRA,CURADO IV,JABOATAO DOS GUARARAPES,PE,F,10/12/2001,S,L1,ENSINO FUNDAMENTAL,APERFEICOAMENTO,
200982936,2020,1,SISU,REITOR JOAQUIM AMAZONAS,311,SISTEMAS DE INFORMAÇÃO,CUBATAO,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,10/12/2001,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200983050,2020,1,SISU,REITOR JOAQUIM AMAZONAS,311,SISTEMAS DE INFORMAÇÃO,JABOATAO DOS GUARARAPES,PE,BRA,RIO DOCE,OLINDA,PE,M,31/07/2000,S,L6,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200982784,2020,1,SISU,REITOR JOAQUIM AMAZONAS,311,SISTEMAS DE INFORMAÇÃO,JABOATAO DOS GUARARAPES,PE,BRA,BOA VIAGEM,RECIFE,PE,M,11/07/1994,N,A0,,,
200983466,2020,1,SISU,REITOR JOAQUIM AMAZONAS,311,SISTEMAS DE INFORMAÇÃO,NAZARE DA MATA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,17/09/1994,S,L6,,,
200986859,2020,1,SISU,REITOR JOAQUIM AMAZONAS,311,SISTEMAS DE INFORMAÇÃO,OLINDA,PE,BRA,RIO DOCE,OLINDA,PE,M,22/08/2001,N,A0,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200980888,2020,1,SISU,REITOR JOAQUIM AMAZONAS,311,SISTEMAS DE INFORMAÇÃO,OLINDA,PE,BRA,ALTO DO MANDU,RECIFE,PE,M,09/07/2002,N,A0,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200980937,2020,1,SISU,REITOR JOAQUIM AMAZONAS,311,SISTEMAS DE INFORMAÇÃO,PAUDALHO,PE,BRA,CENTRO,PAUDALHO,PE,M,09/04/1998,S,L2,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL,
200979855,2020,1,SISU,REITOR JOAQUIM AMAZONAS,311,SISTEMAS DE INFORMAÇÃO,PAULISTA,PE,BRA,CASA CAIADA,OLINDA,PE,M,08/04/2002,N,A0,ENSINO MEDIO,ENSINO FUNDAMENTAL,
200982844,2020,1,SISU,REITOR JOAQUIM AMAZONAS,311,SISTEMAS DE INFORMAÇÃO,RECIFE,PE,BRA,CAETES I,ABREU E LIMA,PE,M,09/03/2000,S,L2,ENSINO FUNDAMENTAL,ENSINO SUPERIOR,
200980913,2020,1,SISU,REITOR JOAQUIM AMAZONAS,311,SISTEMAS DE INFORMAÇÃO,RECIFE,PE,BRA,ALDEIA,CAMARAGIBE,PE,F,13/11/2001,N,A0,ENSINO SUPERIOR,APERFEICOAMENTO,
200982366,2020,1,SISU,REITOR JOAQUIM AMAZONAS,311,SISTEMAS DE INFORMAÇÃO,RECIFE,PE,BRA,JARDIM PRIMAVERA,CAMARAGIBE,PE,M,22/07/2000,S,L2,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200983380,2020,1,SISU,REITOR JOAQUIM AMAZONAS,311,SISTEMAS DE INFORMAÇÃO,RECIFE,PE,BRA,CANDEIAS,JABOATAO DOS GUARARAPES,PE,M,13/04/2001,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200983257,2020,1,SISU,REITOR JOAQUIM AMAZONAS,311,SISTEMAS DE INFORMAÇÃO,RECIFE,PE,BRA,CASA CAIADA,OLINDA,PE,M,19/10/2001,N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200981493,2020,1,SISU,REITOR JOAQUIM AMAZONAS,311,SISTEMAS DE INFORMAÇÃO,RECIFE,PE,BRA,CENTRO,POMBOS,PE,M,27/06/2002,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200981518,2020,1,SISU,REITOR JOAQUIM AMAZONAS,311,SISTEMAS DE INFORMAÇÃO,RECIFE,PE,BRA,GRACAS,RECIFE,PE,F,01/02/2002,N,A0,ENSINO SUPERIOR,APERFEICOAMENTO,
200981567,2020,1,SISU,REITOR JOAQUIM AMAZONAS,311,SISTEMAS DE INFORMAÇÃO,RECIFE,PE,BRA,PRADO,RECIFE,PE,F,05/01/2001,S,L5,APERFEICOAMENTO,APERFEICOAMENTO,
200981194,2020,1,SISU,REITOR JOAQUIM AMAZONAS,311,SISTEMAS DE INFORMAÇÃO,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,F,05/10/2001,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200983296,2020,1,SISU,REITOR JOAQUIM AMAZONAS,311,SISTEMAS DE INFORMAÇÃO,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,26/06/2002,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200981220,2020,1,SISU,REITOR JOAQUIM AMAZONAS,311,SISTEMAS DE INFORMAÇÃO,RECIFE,PE,BRA,PINA,RECIFE,PE,F,28/12/2001,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200981163,2020,1,SISU,REITOR JOAQUIM AMAZONAS,311,SISTEMAS DE INFORMAÇÃO,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,02/05/2001,S,L5,APERFEICOAMENTO,APERFEICOAMENTO,
200983288,2020,1,SISU,REITOR JOAQUIM AMAZONAS,311,SISTEMAS DE INFORMAÇÃO,RECIFE,PE,BRA,AREIAS,RECIFE,PE,M,05/03/2001,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200983289,2020,1,SISU,REITOR JOAQUIM AMAZONAS,311,SISTEMAS DE INFORMAÇÃO,RECIFE,PE,BRA,MADALENA,RECIFE,PE,M,05/08/1997,S,L5,APERFEICOAMENTO,APERFEICOAMENTO,
200983373,2020,1,SISU,REITOR JOAQUIM AMAZONAS,311,SISTEMAS DE INFORMAÇÃO,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,05/11/2001,N,A0,ENSINO SUPERIOR,APERFEICOAMENTO,
200983160,2020,1,SISU,REITOR JOAQUIM AMAZONAS,311,SISTEMAS DE INFORMAÇÃO,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,15/04/2002,S,L6,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200983384,2020,1,SISU,REITOR JOAQUIM AMAZONAS,311,SISTEMAS DE INFORMAÇÃO,RECIFE,PE,BRA,AFOGADOS,RECIFE,PE,M,15/09/2001,S,L6,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200979699,2020,1,SISU,REITOR JOAQUIM AMAZONAS,311,SISTEMAS DE INFORMAÇÃO,RECIFE,PE,BRA,IMBIRIBEIRA,RECIFE,PE,M,17/08/2001,S,L1,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200980336,2020,1,SISU,REITOR JOAQUIM AMAZONAS,311,SISTEMAS DE INFORMAÇÃO,RECIFE,PE,BRA,MADALENA,RECIFE,PE,M,25/03/2002,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200983345,2020,1,SISU,REITOR JOAQUIM AMAZONAS,311,SISTEMAS DE INFORMAÇÃO,RECIFE,PE,BRA,TORROES,RECIFE,PE,M,30/09/2000,S,L1,SUPERIOR INCOMPLETO,ENSINO MEDIO,
200979748,2020,1,SISU,REITOR JOAQUIM AMAZONAS,311,SISTEMAS DE INFORMAÇÃO,RECIFE,PE,BRA,CENTRO,SAO LOURENÇO DA MATA,PE,M,02/05/2001,S,L2,ENSINO SUPERIOR,APERFEICOAMENTO,
200982168,2020,1,SISU,REITOR JOAQUIM AMAZONAS,311,SISTEMAS DE INFORMAÇÃO,RECIFE,PE,BRA,CAPIBARIBE,SAO LOURENÇO DA MATA,PE,M,17/12/1994,S,L6,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200980270,2020,1,SISU,REITOR JOAQUIM AMAZONAS,311,SISTEMAS DE INFORMAÇÃO,SALGUEIRO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,04/11/2002,S,L2,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200982026,2020,1,SISU,REITOR JOAQUIM AMAZONAS,311,SISTEMAS DE INFORMAÇÃO,SAO PAULO,SP,BRA,PINA,RECIFE,PE,M,29/09/1975,N,A0,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200983182,2020,1,SISU,REITOR JOAQUIM AMAZONAS,311,SISTEMAS DE INFORMAÇÃO,TAMANDARE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,29/11/2000,S,L2,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200986280,2020,1,SISU,REITOR JOAQUIM AMAZONAS,69,TEATRO,CABO DE SANTO AGOSTINHO,PE,BRA,COHAB,CABO DE SANTO AGOSTINHO,PE,F,23/12/2000,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200986786,2020,1,SISU,REITOR JOAQUIM AMAZONAS,69,TEATRO,CABO DE SANTO AGOSTINHO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,02/04/2002,S,L2,SUPERIOR INCOMPLETO,SEGUNDO GRAU INCOMPLETO,
200982513,2020,1,SISU,REITOR JOAQUIM AMAZONAS,69,TEATRO,CARUARU,PE,BRA,UNIVERSITARIO,CARUARU,PE,F,17/08/2001,N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200979740,2020,1,SISU,REITOR JOAQUIM AMAZONAS,69,TEATRO,CARUARU,PE,BRA,UNIVERSITARIO,CARUARU,PE,M,04/02/2002,N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200981619,2020,1,SISU,REITOR JOAQUIM AMAZONAS,69,TEATRO,CARUARU,PE,BRA,VASSOURAL,CARUARU,PE,M,05/01/2001,S,L1,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200986678,2020,1,SISU,REITOR JOAQUIM AMAZONAS,69,TEATRO,CARUARU,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,25/07/2002,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200980160,2020,1,SISU,REITOR JOAQUIM AMAZONAS,69,TEATRO,CRATO,CE,BRA,BARRA DE JANGADA,JABOATAO DOS GUARARAPES,PE,F,30/10/2001,S,L6,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200979772,2020,1,SISU,REITOR JOAQUIM AMAZONAS,69,TEATRO,ITAPEVI,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,25/12/2002,S,L2,,SUPERIOR INCOMPLETO,
200980561,2020,1,SISU,REITOR JOAQUIM AMAZONAS,69,TEATRO,LIMOEIRO,PE,BRA,CASA AMARELA,RECIFE,PE,M,17/06/1996,N,A0,SEGUNDO GRAU INCOMPLETO,APERFEICOAMENTO,
200984096,2020,1,SISU,REITOR JOAQUIM AMAZONAS,69,TEATRO,MARACANAU,CE,BRA,PAJUCARA,MARACANAU,CE,M,11/05/2001,S,L1,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200985414,2020,1,SISU,REITOR JOAQUIM AMAZONAS,69,TEATRO,MORENO,PE,BRA,CENTRO,MORENO,PE,F,27/06/2001,S,L2,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200986276,2020,1,SISU,REITOR JOAQUIM AMAZONAS,69,TEATRO,OLINDA,PE,BRA,CENTRO,CAMARAGIBE,PE,M,31/01/2003,N,A0,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,
200981620,2020,1,SISU,REITOR JOAQUIM AMAZONAS,69,TEATRO,OLINDA,PE,BRA,ALTO DO MANDU,RECIFE,PE,F,30/09/2002,S,L5,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200980583,2020,1,SISU,REITOR JOAQUIM AMAZONAS,69,TEATRO,RECIFE,PE,BRA,ALBERTO MAIA,CAMARAGIBE,PE,F,09/04/1998,S,L6,ALFABETIZADO SEM CURSOS REGULARES,APERFEICOAMENTO,
200983992,2020,1,SISU,REITOR JOAQUIM AMAZONAS,69,TEATRO,RECIFE,PE,BRA,CENTRO,ESCADA,PE,F,14/09/2002,N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200981387,2020,1,SISU,REITOR JOAQUIM AMAZONAS,69,TEATRO,RECIFE,PE,BRA,CRUZ DE REBOUCAS,IGARASSU,PE,M,27/07/1998,N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200986265,2020,1,SISU,REITOR JOAQUIM AMAZONAS,69,TEATRO,RECIFE,PE,BRA,CANDEIAS,JABOATAO DOS GUARARAPES,PE,F,25/05/1991,N,A0,APERFEICOAMENTO,ENSINO SUPERIOR,
200980756,2020,1,SISU,REITOR JOAQUIM AMAZONAS,69,TEATRO,RECIFE,PE,BRA,PASSARINHO,OLINDA,PE,M,20/07/1998,S,L5,SUPERIOR INCOMPLETO,ENSINO SUPERIOR,
200986288,2020,1,SISU,REITOR JOAQUIM AMAZONAS,69,TEATRO,RECIFE,PE,BRA,BAIRRO NOVO,OLINDA,PE,M,21/11/2001,N,A0,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200986155,2020,1,SISU,REITOR JOAQUIM AMAZONAS,69,TEATRO,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,12/07/1993,N,A0,,,
200983438,2020,1,SISU,REITOR JOAQUIM AMAZONAS,69,TEATRO,RECIFE,PE,BRA,GRACAS,RECIFE,PE,F,16/04/2002,N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200986145,2020,1,SISU,REITOR JOAQUIM AMAZONAS,69,TEATRO,RECIFE,PE,BRA,AGUA FRIA,RECIFE,PE,F,20/10/1994,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
